Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
12.25,0.142985,4.00399e-18,0.00213525,1,0,-1.92512e-9,5.44591e-10,-3.55034e-11,7.82293e-12
12.5,0.133282,3.73229e-18,0.00228157,1,0,-1.87572e-9,4.61161e-10,-3.52947e-11,6.40757e-12
12.75,0.124389,3.48325e-18,0.00243437,1,0,-1.82617e-9,3.83516e-10,-3.50447e-11,5.03809e-12
13,0.116227,3.2547e-18,0.00259369,1,0,-1.77668e-9,3.11262e-10,-3.47569e-11,3.71348e-12
13.25,0.108727,3.04468e-18,0.00275954,1,0,-1.72741e-9,2.44033e-10,-3.44347e-11,2.43269e-12
13.5,0.101828,2.85146e-18,0.0029319,1,0,-1.6785e-9,1.81488e-10,-3.40812e-11,1.19465e-12
13.75,0.0954723,2.6735e-18,0.00311077,1,0,-1.63008e-9,1.23312e-10,-3.36992e-11,-1.71815e-15
14,0.0896118,2.50938e-18,0.00329609,1,0,-1.58224e-9,6.92109e-11,-3.32914e-11,-1.15751e-12
14.25,0.0842014,2.35788e-18,0.00348784,1,0,-1.53507e-9,1.89139e-11,-3.28599e-11,-2.2738e-12
14.5,0.0792011,2.21786e-18,0.00368594,1,0,-1.48863e-9,-2.78317e-11,-3.24072e-11,-3.35167e-12
14.75,0.0745746,2.0883e-18,0.00389033,1,0,-1.44298e-9,-7.12598e-11,-3.1935e-11,-4.39215e-12
15,0.0702893,1.9683e-18,0.00410093,1,0,-1.39815e-9,-1.11588e-10,-3.14453e-11,-5.39629e-12
15.25,0.0663158,1.85703e-18,0.00431763,1,0,-1.35419e-9,-1.49017e-10,-3.09397e-11,-6.36508e-12
15.5,0.0626274,1.75375e-18,0.00454033,1,0,-1.31111e-9,-1.83735e-10,-3.04198e-11,-7.29951e-12
15.75,0.0591999,1.65777e-18,0.00476891,1,0,-1.26893e-9,-2.15914e-10,-2.98869e-11,-8.20051e-12
16,0.0560116,1.56849e-18,0.00500326,1,0,-1.22767e-9,-2.45718e-10,-2.93424e-11,-9.06901e-12
16.25,0.0530427,1.48535e-18,0.00524324,1,0,-1.18732e-9,-2.73295e-10,-2.87874e-11,-9.90589e-12
16.5,0.0502751,1.40785e-18,0.0054887,1,0,-1.14789e-9,-2.98786e-10,-2.82231e-11,-1.0712e-11
16.75,0.0476926,1.33553e-18,0.0057395,1,0,-1.10939e-9,-3.22319e-10,-2.76505e-11,-1.14882e-11
17,0.0452803,1.26798e-18,0.00599548,1,0,-1.0718e-9,-3.44018e-10,-2.70704e-11,-1.22353e-11
17.25,0.0430247,1.20481e-18,0.00625649,1,0,-1.03511e-9,-3.63993e-10,-2.64839e-11,-1.29541e-11
17.5,0.0409136,1.1457e-18,0.00652235,1,0,-9.99324e-10,-3.82351e-10,-2.58917e-11,-1.36452e-11
17.75,0.0389357,1.09031e-18,0.00679289,1,0,-9.64425e-10,-3.99189e-10,-2.52945e-11,-1.43096e-11
18,0.0370809,1.03837e-18,0.00706793,1,0,-9.30401e-10,-4.146e-10,-2.46932e-11,-1.49477e-11
18.25,0.0353399,9.89618e-19,0.00734729,1,0,-8.9724e-10,-4.28669e-10,-2.40883e-11,-1.55604e-11
18.5,0.0337041,9.43812e-19,0.00763079,1,0,-8.64927e-10,-4.41477e-10,-2.34804e-11,-1.61483e-11
18.75,0.0321659,9.00736e-19,0.00791822,1,0,-8.33448e-10,-4.53098e-10,-2.28702e-11,-1.6712e-11
19,0.030718,8.60191e-19,0.0082094,1,0,-8.02788e-10,-4.63604e-10,-2.22582e-11,-1.72521e-11
19.25,0.0293539,8.21994e-19,0.00850412,1,0,-7.72932e-10,-4.7306e-10,-2.1645e-11,-1.77694e-11
19.5,0.0280679,7.8598e-19,0.00880217,1,0,-7.43864e-10,-4.81529e-10,-2.10309e-11,-1.82643e-11
