Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
41.5,0.221961,6.21554e-18,0.000182603,1,0,2.46346e-9,3.83262e-10,1.22696e-12,4.2125e-13
42,0.215133,6.02433e-18,0.00018408,1,0,2.43513e-9,3.07381e-10,1.22764e-12,3.82663e-13
42.5,0.208594,5.84124e-18,0.00018555,1,0,2.40549e-9,2.3418e-10,1.22719e-12,3.44755e-13
43,0.20233,5.66581e-18,0.000187013,1,0,2.37467e-9,1.63601e-10,1.22565e-12,3.07541e-13
43.5,0.196323,5.49761e-18,0.000188469,1,0,2.34275e-9,9.55845e-11,1.22306e-12,2.71037e-13
44,0.19056,5.33622e-18,0.00018992,1,0,2.30983e-9,3.00742e-11,1.21947e-12,2.35257e-13
44.5,0.185027,5.18129e-18,0.000191365,1,0,2.27601e-9,-3.29875e-11,1.2149e-12,2.00212e-13
45,0.179713,5.03247e-18,0.000192804,1,0,2.24136e-9,-9.36578e-11,1.20942e-12,1.65912e-13
45.5,0.174604,4.88942e-18,0.000194237,1,0,2.20597e-9,-1.51993e-10,1.20305e-12,1.32367e-13
46,0.169692,4.75186e-18,0.000195664,1,0,2.16993e-9,-2.0805e-10,1.19584e-12,9.95837e-14
46.5,0.164966,4.61951e-18,0.000197084,1,0,2.13329e-9,-2.61884e-10,1.18782e-12,6.75687e-14
47,0.160416,4.4921e-18,0.000198497,1,0,2.09614e-9,-3.1355e-10,1.17904e-12,3.63268e-14
47.5,0.156034,4.3694e-18,0.000199903,1,0,2.05853e-9,-3.63102e-10,1.16954e-12,5.86168e-15
48,0.151812,4.25118e-18,0.0002013,1,0,2.02054e-9,-4.10595e-10,1.15934e-12,-2.38241e-14
48.5,0.147743,4.13722e-18,0.000202689,1,0,1.98222e-9,-4.56082e-10,1.14849e-12,-5.27291e-14
49,0.143818,4.02732e-18,0.000204069,1,0,1.94363e-9,-4.99615e-10,1.13702e-12,-8.08529e-14
49.5,0.140032,3.92131e-18,0.000205439,1,0,1.90482e-9,-5.41247e-10,1.12497e-12,-1.08196e-13
50,0.136379,3.819e-18,0.000206798,1,0,1.86585e-9,-5.81028e-10,1.11238e-12,-1.3476e-13
50.5,0.132852,3.72023e-18,0.000208146,1,0,1.82676e-9,-6.1901e-10,1.09927e-12,-1.60547e-13
51,0.129445,3.62484e-18,0.000209482,1,0,1.7876e-9,-6.55241e-10,1.08567e-12,-1.85561e-13
51.5,0.126155,3.5327e-18,0.000210805,1,0,1.7484e-9,-6.89771e-10,1.07163e-12,-2.09806e-13
52,0.122975,3.44365e-18,0.000212114,1,0,1.70922e-9,-7.22648e-10,1.05717e-12,-2.33285e-13
52.5,0.119901,3.35758e-18,0.000213409,1,0,1.67008e-9,-7.53919e-10,1.04231e-12,-2.56006e-13
53,0.116929,3.27435e-18,0.000214689,1,0,1.63103e-9,-7.8363e-10,1.0271e-12,-2.77973e-13
53.5,0.114054,3.19385e-18,0.000215953,1,0,1.5921e-9,-8.11828e-10,1.01156e-12,-2.99195e-13
54,0.111273,3.11597e-18,0.0002172,1,0,1.55332e-9,-8.38557e-10,9.95705e-13,-3.19677e-13
54.5,0.108582,3.04061e-18,0.00021843,1,0,1.51471e-9,-8.63861e-10,9.79576e-13,-3.39429e-13
55,0.105977,2.96766e-18,0.000219643,1,0,1.47631e-9,-8.87784e-10,9.63194e-13,-3.58457e-13
55.5,0.103455,2.89704e-18,0.000220836,1,0,1.43815e-9,-9.10367e-10,9.46584e-13,-3.76772e-13
56,0.101013,2.82864e-18,0.000222011,1,0,1.40024e-9,-9.31652e-10,9.29771e-13,-3.94382e-13
56.5,0.0986467,2.76239e-18,0.000223166,1,0,1.3626e-9,-9.5168e-10,9.12777e-13,-4.11298e-13
57,0.0963544,2.6982e-18,0.0002243,1,0,1.32527e-9,-9.7049e-10,8.95624e-13,-4.27528e-13
