 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: positron
 # Kinetic energy = 1.00000E+03 eV = 3.67493E+01 a.u.
 #
 # Element: Cu,  Z =  29,  atomic weight = 6.35460E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.26986E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 29
 #
 # Electron density: Read from file z_029.den   
 #                   Number of data points =  771
 #                   Volume integral = 2.90000E+01
 #
 # Total elastic cross section = 1.15525E-16 cm**2 = 4.12546E+00 a0**2
 # 1st transport cross section = 1.27024E-17 cm**2 = 4.53611E-01 a0**2
 # 2nd transport cross section = 2.43352E-17 cm**2 = 8.69026E-01 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  1.380E+02  8.71572E-01  3.19970E-19  1.14263E-02  1.50579E-04  1.0E-07
  1.385E+02  8.74478E-01  3.18159E-19  1.13617E-02  1.49016E-04  1.0E-07
  1.390E+02  8.77355E-01  3.16382E-19  1.12982E-02  1.47445E-04  1.0E-07
  1.395E+02  8.80203E-01  3.14637E-19  1.12359E-02  1.45866E-04  1.0E-07
  1.400E+02  8.83022E-01  3.12924E-19  1.11747E-02  1.44280E-04  1.0E-07
  1.405E+02  8.85812E-01  3.11243E-19  1.11147E-02  1.42685E-04  1.0E-07
  1.410E+02  8.88573E-01  3.09594E-19  1.10558E-02  1.41082E-04  1.0E-07
  1.415E+02  8.91304E-01  3.07975E-19  1.09980E-02  1.39472E-04  1.0E-07
  1.420E+02  8.94005E-01  3.06387E-19  1.09413E-02  1.37854E-04  1.0E-07
  1.425E+02  8.96677E-01  3.04829E-19  1.08856E-02  1.36228E-04  1.0E-07
  1.430E+02  8.99318E-01  3.03301E-19  1.08311E-02  1.34595E-04  1.0E-07
  1.435E+02  9.01928E-01  3.01801E-19  1.07775E-02  1.32955E-04  1.0E-07
  1.440E+02  9.04508E-01  3.00331E-19  1.07250E-02  1.31308E-04  1.0E-07
  1.445E+02  9.07058E-01  2.98888E-19  1.06735E-02  1.29653E-04  1.0E-07
  1.450E+02  9.09576E-01  2.97474E-19  1.06230E-02  1.27991E-04  1.0E-07
  1.455E+02  9.12063E-01  2.96087E-19  1.05735E-02  1.26323E-04  1.0E-07
  1.460E+02  9.14519E-01  2.94728E-19  1.05249E-02  1.24647E-04  1.0E-07
  1.465E+02  9.16943E-01  2.93395E-19  1.04773E-02  1.22965E-04  1.0E-07
  1.470E+02  9.19335E-01  2.92089E-19  1.04307E-02  1.21276E-04  1.0E-07
  1.475E+02  9.21696E-01  2.90809E-19  1.03850E-02  1.19581E-04  1.0E-07
  1.480E+02  9.24024E-01  2.89555E-19  1.03402E-02  1.17879E-04  1.0E-07
  1.485E+02  9.26320E-01  2.88326E-19  1.02963E-02  1.16170E-04  1.0E-07
  1.490E+02  9.28584E-01  2.87123E-19  1.02534E-02  1.14456E-04  1.0E-07
  1.495E+02  9.30815E-01  2.85945E-19  1.02113E-02  1.12735E-04  1.0E-07
  1.500E+02  9.33013E-01  2.84791E-19  1.01701E-02  1.11008E-04  1.0E-07
  1.505E+02  9.35178E-01  2.83661E-19  1.01297E-02  1.09275E-04  1.0E-07
  1.510E+02  9.37310E-01  2.82556E-19  1.00902E-02  1.07537E-04  1.0E-07
  1.515E+02  9.39409E-01  2.81474E-19  1.00516E-02  1.05792E-04  1.0E-07
  1.520E+02  9.41474E-01  2.80415E-19  1.00138E-02  1.04042E-04  1.0E-07
  1.525E+02  9.43505E-01  2.79380E-19  9.97685E-03  1.02286E-04  1.0E-07
  1.530E+02  9.45503E-01  2.78368E-19  9.94070E-03  1.00525E-04  1.0E-07
  1.535E+02  9.47467E-01  2.77378E-19  9.90536E-03  9.87580E-05  1.0E-07
  1.540E+02  9.49397E-01  2.76411E-19  9.87083E-03  9.69861E-05  1.0E-07
  1.545E+02  9.51293E-01  2.75466E-19  9.83708E-03  9.52089E-05  1.0E-07
  1.550E+02  9.53154E-01  2.74543E-19  9.80412E-03  9.34265E-05  1.0E-07
  1.555E+02  9.54981E-01  2.73642E-19  9.77194E-03  9.16392E-05  1.0E-07
  1.560E+02  9.56773E-01  2.72762E-19  9.74052E-03  8.98470E-05  1.0E-07
  1.565E+02  9.58530E-01  2.71904E-19  9.70987E-03  8.80500E-05  1.0E-07
  1.570E+02  9.60252E-01  2.71067E-19  9.67996E-03  8.62483E-05  1.0E-07
  1.575E+02  9.61940E-01  2.70250E-19  9.65081E-03  8.44419E-05  1.0E-07
  1.580E+02  9.63592E-01  2.69454E-19  9.62239E-03  8.26311E-05  1.0E-07
  1.585E+02  9.65209E-01  2.68679E-19  9.59470E-03  8.08158E-05  1.0E-07
  1.590E+02  9.66790E-01  2.67924E-19  9.56774E-03  7.89962E-05  1.0E-07
  1.595E+02  9.68336E-01  2.67189E-19  9.54149E-03  7.71724E-05  1.0E-07
  1.600E+02  9.69846E-01  2.66474E-19  9.51596E-03  7.53445E-05  1.0E-07
  1.605E+02  9.71321E-01  2.65779E-19  9.49114E-03  7.35126E-05  1.0E-07
  1.610E+02  9.72759E-01  2.65103E-19  9.46701E-03  7.16767E-05  1.0E-07
  1.615E+02  9.74162E-01  2.64447E-19  9.44358E-03  6.98371E-05  1.0E-07
  1.620E+02  9.75528E-01  2.63810E-19  9.42084E-03  6.79937E-05  1.0E-07
  1.625E+02  9.76858E-01  2.63193E-19  9.39879E-03  6.61467E-05  1.0E-07
  1.630E+02  9.78152E-01  2.62594E-19  9.37741E-03  6.42962E-05  1.0E-07
  1.635E+02  9.79410E-01  2.62014E-19  9.35670E-03  6.24422E-05  1.0E-07
  1.640E+02  9.80631E-01  2.61453E-19  9.33666E-03  6.05850E-05  1.0E-07
  1.645E+02  9.81815E-01  2.60911E-19  9.31729E-03  5.87245E-05  1.0E-07
  1.650E+02  9.82963E-01  2.60387E-19  9.29857E-03  5.68609E-05  1.0E-07
  1.655E+02  9.84074E-01  2.59881E-19  9.28051E-03  5.49943E-05  1.0E-07
  1.660E+02  9.85148E-01  2.59393E-19  9.26310E-03  5.31247E-05  1.0E-07
  1.665E+02  9.86185E-01  2.58924E-19  9.24634E-03  5.12524E-05  1.0E-07
  1.670E+02  9.87185E-01  2.58472E-19  9.23022E-03  4.93773E-05  1.0E-07
  1.675E+02  9.88148E-01  2.58039E-19  9.21474E-03  4.74996E-05  1.0E-07
  1.680E+02  9.89074E-01  2.57623E-19  9.19989E-03  4.56194E-05  1.0E-07
  1.685E+02  9.89962E-01  2.57225E-19  9.18568E-03  4.37368E-05  1.0E-07
  1.690E+02  9.90814E-01  2.56845E-19  9.17209E-03  4.18518E-05  1.0E-07
  1.695E+02  9.91627E-01  2.56482E-19  9.15913E-03  3.99646E-05  1.0E-07
  1.700E+02  9.92404E-01  2.56136E-19  9.14679E-03  3.80753E-05  1.0E-07
  1.705E+02  9.93143E-01  2.55808E-19  9.13508E-03  3.61840E-05  1.0E-07
  1.710E+02  9.93844E-01  2.55497E-19  9.12398E-03  3.42908E-05  1.0E-07
  1.715E+02  9.94508E-01  2.55204E-19  9.11349E-03  3.23958E-05  1.0E-07
  1.720E+02  9.95134E-01  2.54927E-19  9.10361E-03  3.04990E-05  1.0E-07
  1.725E+02  9.95722E-01  2.54668E-19  9.09435E-03  2.86007E-05  1.0E-07
  1.730E+02  9.96273E-01  2.54425E-19  9.08569E-03  2.67008E-05  1.0E-07
  1.735E+02  9.96786E-01  2.54200E-19  9.07764E-03  2.47995E-05  1.0E-07
  1.740E+02  9.97261E-01  2.53991E-19  9.07019E-03  2.28969E-05  1.0E-07
  1.745E+02  9.97698E-01  2.53799E-19  9.06334E-03  2.09931E-05  1.1E-07
  1.750E+02  9.98097E-01  2.53625E-19  9.05710E-03  1.90881E-05  1.0E-07
  1.755E+02  9.98459E-01  2.53466E-19  9.05145E-03  1.71822E-05  1.0E-07
  1.760E+02  9.98782E-01  2.53325E-19  9.04640E-03  1.52754E-05  1.1E-07
  1.765E+02  9.99067E-01  2.53200E-19  9.04195E-03  1.33677E-05  1.0E-07
  1.770E+02  9.99315E-01  2.53092E-19  9.03809E-03  1.14593E-05  1.5E-07
  1.775E+02  9.99524E-01  2.53001E-19  9.03483E-03  9.55038E-06  1.0E-07
  1.780E+02  9.99695E-01  2.52926E-19  9.03216E-03  7.64091E-06  1.2E-07
  1.785E+02  9.99829E-01  2.52868E-19  9.03009E-03  5.73104E-06  2.0E-07
  1.790E+02  9.99924E-01  2.52827E-19  9.02861E-03  3.82086E-06  1.0E-07
  1.795E+02  9.99981E-01  2.52802E-19  9.02772E-03  1.91048E-06  3.4E-07
  1.800E+02  1.00000E+00  2.52794E-19  9.02742E-03  2.68107E-20  5.1E-07
